date,open,high,low,close,volume
2008-08-01,2751.02,2830.764,2721.952,2801.817,4921541900
2008-07-31,2844.651,2847.996,2774.104,2775.717,4453026900
2008-07-30,2884.586,2894.369,2822.188,2836.668,4894688400
2008-07-29,2868.008,2868.008,2827.697,2850.311,5863227800
2008-07-28,2883.761,2924.447,2883.761,2903.012,6231879200
2008-07-25,2875.77,2888.578,2851.929,2865.101,6253105900
2008-07-24,2861.81,2912.702,2849.097,2910.292,7250544500
2008-07-23,2870.934,2887.576,2831.111,2837.849,6149797500
2008-07-22,2852.442,2868.621,2830.765,2846.117,6151910700
2008-07-21,2759.883,2865.065,2745.642,2861.418,6648770000
2008-07-18,2711.742,2785.53,2665.907,2778.367,5787350000
2008-07-17,2747.951,2773.281,2676.149,2684.778,5084233300
2008-07-16,2753.898,2765.148,2656.613,2705.867,6004392200
2008-07-15,2886.112,2896.328,2769.914,2779.448,7091523400
2008-07-14,2837.495,2895.302,2828.236,2878.256,5446592300
2008-07-11,2863.813,2888.287,2821.311,2856.634,6482055300
2008-07-10,2879.624,2952.039,2862.059,2875.45,9090484100
2008-07-09,2838.863,2920.546,2838.863,2920.546,9702611900
2008-07-08,2805.608,2843.603,2754.616,2814.947,8020468000
2008-07-07,2673.55,2801.534,2673.55,2792.397,7740584800
2008-07-04,2691.207,2713.476,2645.829,2669.892,5729192800
2008-07-03,2610.815,2746.369,2566.528,2703.529,6814671700
2008-07-02,2656.038,2700.903,2627.898,2651.725,4018179300
2008-07-01,2743.164,2753.33,2644.776,2651.605,4068142300
2008-06-30,2724.404,2766.803,2693.404,2736.103,3851885400
2008-06-27,2809.309,2822.264,2723.158,2748.432,6052991900
2008-06-26,2904.094,2931.306,2851.116,2901.85,6551922800
2008-06-25,2794.04,2910.481,2784.416,2905.014,6481910500
2008-06-24,2747.322,2817.168,2728.83,2803.019,4838723100
2008-06-23,2780.148,2813.137,2741.19,2760.417,4067003200
2008-06-20,2811.084,2917.325,2695.628,2831.736,7415683000
2008-06-19,2921.721,2921.721,2742.151,2748.874,5679582700
2008-06-18,2772.367,2945.422,2729.711,2941.115,6634980300
2008-06-17,2873.129,2893.471,2769.118,2794.751,4329814700
2008-06-16,2876.294,2917.81,2811.716,2874.103,4038592400
2008-06-13,2960.905,2976.45,2865.5,2868.8,4106943000
2008-06-12,3011.558,3031.064,2900.116,2957.532,4953582400
2008-06-11,3042.158,3064.2,2992.351,3024.24,4693934500
2008-06-10,3202.113,3215.501,3045.058,3072.333,5090954600
2008-06-06,3362.005,3371.283,3312.721,3329.67,3476321700
2008-06-05,3355.928,3376.341,3326.537,3351.645,4183466300
2008-06-04,3424.037,3428.467,3341.739,3369.913,4803815600
2008-06-03,3456.58,3469.063,3409.226,3436.398,5664249400
2008-06-02,3426.195,3483.61,3400.723,3459.044,4918607800
2008-05-30,3414.254,3450.493,3390.883,3433.354,4849540700
2008-05-29,3447.768,3481.734,3400.773,3401.437,5143993300
2008-05-28,3382.774,3486.332,3354.254,3459.026,5247676000
2008-05-27,3355.114,3383.679,3333.951,3375.407,4249931100
2008-05-26,3442.291,3443.988,3361.985,3364.544,5277659600
2008-05-23,3473.801,3521.393,3435.841,3473.091,5995055900
2008-05-22,3493.067,3558.019,3469.792,3485.63,6850470300
2008-05-21,3414.344,3560.528,3355.084,3544.186,7364107600
2008-05-20,3601.549,3632.006,3432.382,3443.162,6637705300
2008-05-19,3615.594,3624.844,3563.609,3604.761,4845016500
2008-05-16,3637.636,3661.071,3582.5,3624.233,6481285300
2008-05-15,3676.839,3706.722,3636.224,3637.324,8395532200
2008-05-14,3549.668,3661.971,3549.668,3657.432,8859207800
2008-05-13,3515.711,3615.06,3508.32,3560.243,9074717700
2008-05-12,3548.614,3668.857,3521.878,3626.982,7989122000
2008-05-09,3682.955,3693.16,3552.473,3613.494,8789842500
2008-05-08,3538.916,3658.047,3523.025,3656.839,7517324200
2008-05-07,3716.446,3774.066,3577.991,3579.147,9049714300
2008-05-06,3735.849,3786.024,3680.99,3733.503,9893225000
2008-05-05,3739.797,3768.216,3696.697,3761.009,9969691600
2008-04-30,3545.573,3705.093,3543.019,3693.106,10761770800
2008-04-29,3457.351,3544.229,3453.279,3523.405,6717525000
2008-04-28,3497.383,3530.905,3460.255,3474.722,7574497500
2008-04-25,3572.547,3658.551,3527.838,3557.749,12962102100
2008-04-24,3539.868,3593.197,3461.643,3583.028,14206628700
2008-04-23,3116.412,3296.717,3089.893,3278.33,6623512500
2008-04-22,3076.715,3148.731,2990.788,3147.793,4878741300
2008-04-21,3305.152,3305.168,3073.563,3116.977,5995529300
2008-04-18,3200.57,3203.71,3078.174,3094.668,4366534300
2008-04-17,3286.414,3352.951,3180.199,3222.741,4584330500
2008-04-16,3349.931,3363.216,3283.078,3291.599,4009118400
2008-04-15,3282.572,3349.76,3212.15,3348.353,4466845700
2008-04-14,3419.047,3427.884,3285.298,3296.672,5031170600
2008-04-11,3498.555,3517.818,3462.136,3492.893,4328424400
2008-04-10,3378.139,3474.312,3344.87,3471.743,4545515000
2008-04-09,3585.847,3606.887,3413.072,3413.907,5985204900
2008-04-08,3604.263,3656.961,3563.85,3612.539,6548482300
2008-04-07,3418.516,3613.48,3386.512,3599.618,6099453700
2008-04-03,3323.426,3456.948,3271.29,3446.244,5088922400
2008-04-02,3370.604,3464.531,3283.64,3347.882,6548728600
2008-04-01,3461.085,3493.133,3308.902,3329.162,5483137600
2008-03-31,3465.908,3555.824,3445.556,3472.713,4711346900
2008-03-28,3378.628,3590.753,3357.229,3580.146,6329168400
2008-03-27,3541.276,3541.276,3407.896,3411.493,5506986600
2008-03-26,3644.13,3698.325,3591.108,3606.857,4625181800
2008-03-25,3559.942,3659.21,3521.528,3629.619,5276533600
2008-03-24,3830.346,3840.479,3624.936,3626.188,5895967800
2008-03-21,3790.111,3838.058,3746.395,3796.576,6509346400
2008-03-20,3721.504,3857.62,3516.33,3804.054,7326269400
2008-03-19,3746.047,3813.885,3677.817,3761.605,6158664300
2008-03-18,3789.565,3862.772,3607.25,3668.897,5786100100
2008-03-17,3941.258,3941.258,3812.999,3820.048,4910027300
2008-03-14,3956.746,4000.78,3891.7,3962.673,4140725700
2008-03-13,4033.319,4055.446,3902.248,3971.257,6365340000
2008-03-12,4254.673,4272.979,4068.781,4070.116,5722445800
2008-03-11,4121.653,4165.915,4063.47,4165.878,5133343900
2008-03-10,4265.611,4265.611,4120.53,4146.299,6568220500
2008-03-07,4315.808,4341.295,4265.829,4300.515,5674740200
2008-03-06,4310.354,4427.498,4260.787,4360.986,8493214500
2008-03-05,4316.25,4352.822,4210.963,4292.654,7410968000
2008-03-04,4454.18,4472.151,4321.266,4335.446,8695651500
2008-03-03,4323.698,4456.963,4279.345,4438.265,7851384000
2008-02-29,4293.533,4364.814,4275.899,4348.543,4783538300
2008-02-28,4343.277,4344.926,4265.498,4299.513,4792225300
2008-02-27,4256.532,4360.7,4222.459,4334.047,5052499100
2008-02-26,4302.735,4331.64,4123.305,4238.179,5568663100
2008-02-25,4370.188,4391.333,4182.774,4192.533,5881193500
2008-02-22,4500.385,4500.385,4333.033,4370.285,6760198300
2008-02-21,4534.169,4568.208,4452.675,4527.177,6130914800
2008-02-20,4682.588,4695.802,4556.814,4567.026,6647465300
2008-02-19,4582.284,4665.554,4544.944,4664.295,6066318800
2008-02-18,4546.752,4601.224,4517.596,4568.151,5582461000
2008-02-15,4523.792,4523.792,4431.463,4497.127,4138651600
2008-02-14,4527.054,4576.983,4507.943,4552.316,3491300500
2008-02-13,4525.026,4547.539,4454.642,4490.721,3691415100
2008-02-05,4622.539,4662.971,4550.429,4599.696,5261968400
2008-02-04,4415.023,4672.214,4415.023,4672.17,6337457800
2008-02-01,4388.254,4411.704,4195.753,4320.767,5930714200
2008-01-31,4408.024,4487.318,4368.296,4383.393,4514155800
2008-01-30,4505.635,4554.343,4330.697,4417.849,5508003700
2008-01-29,4426.267,4517.601,4389.517,4457.944,5035622000
2008-01-28,4720.564,4720.564,4409.079,4419.294,6935025700
2008-01-25,4716.977,4806.889,4657.709,4761.688,7792837000
2008-01-24,4753.445,4767.799,4625.46,4717.734,9003815800
2008-01-23,4572.902,4705.073,4510.504,4703.047,8796397300
2008-01-22,4817.997,4817.997,4511.953,4559.751,9249135100
2008-01-21,5188.795,5200.926,4891.285,4914.435,7564395800
2008-01-18,5141.371,5187.605,5093.134,5180.514,6863562500
2008-01-17,5235.908,5312.287,5039.786,5151.626,9894195200
2008-01-16,5395.277,5396.044,5288.765,5290.606,8927834100
2008-01-15,5503.931,5505.035,5405.595,5443.791,8071950600
2008-01-14,5507.578,5522.778,5456.929,5497.901,7871409000
2008-01-11,5471.387,5500.061,5423.807,5484.677,8772475000
2008-01-10,5449.16,5483.827,5407.307,5456.541,9655328500
2008-01-09,5365.222,5437.764,5346.846,5435.807,7680586200
2008-01-08,5414.558,5480.07,5344.648,5386.531,10247786300
2008-01-07,5357.45,5403.349,5332.597,5393.343,9193300100
2008-01-04,5328.411,5372.461,5318.461,5361.574,8087523800
2008-01-03,5269.801,5321.457,5211.046,5319.861,9851032300
2008-01-02,5265.0,5295.016,5201.892,5272.814,7656660900
2007-12-28,5320.007,5336.499,5248.692,5261.563,7718703800
2007-12-27,5248.222,5316.523,5203.502,5308.889,8732418400
2007-12-26,5209.035,5262.592,5158.756,5233.351,7445862800
2007-12-25,5233.175,5254.405,5178.801,5201.181,7102362400
2007-12-24,5132.913,5284.34,5104.645,5234.262,8508042200
2007-12-21,5017.195,5112.388,5013.759,5101.779,6614270500
2007-12-20,4965.29,5050.785,4923.295,5043.535,5774268900
2007-12-19,4878.066,4960.417,4868.354,4941.784,5627577500
2007-12-18,4856.471,4905.492,4812.156,4836.174,4055804700
2007-12-17,5007.285,5007.346,4874.624,4876.761,6354672200
2007-12-14,4899.75,5011.201,4860.156,5007.911,5305272700
2007-12-13,5078.182,5095.152,4954.357,4958.043,6728332400
2007-12-12,5148.254,5149.931,5054.565,5095.543,7215622700
2007-12-11,5180.541,5209.705,5103.747,5175.076,6684842700
2007-12-10,5010.826,5168.764,4990.718,5161.919,6881788900
2007-12-07,5038.478,5096.799,5021.366,5091.756,4996157400
2007-12-06,5055.835,5065.51,4995.472,5035.073,4315931100
2007-12-05,4917.365,5052.748,4893.323,5042.654,5429978600
2007-12-04,4882.149,4971.404,4882.149,4915.889,4283576600
2007-12-03,4838.564,4899.667,4798.014,4868.611,5375077500
2007-11-30,4993.74,4993.74,4861.864,4871.778,4331466200
2007-11-29,4870.861,5011.194,4814.783,5003.333,5007154500
2007-11-28,4870.842,4907.756,4778.727,4803.394,3275675700
2007-11-27,4919.913,4947.076,4857.038,4861.111,3083386400
2007-11-26,5102.526,5124.888,4952.429,4958.849,3675579700
2007-11-23,4946.258,5034.225,4896.988,5032.13,3087296200
2007-11-22,5113.882,5154.858,4969.894,4984.161,4037033000
2007-11-21,5307.793,5344.93,5206.574,5214.225,4123160900
2007-11-20,5230.742,5338.173,5158.542,5293.703,4905739800
2007-11-19,5325.302,5333.088,5240.424,5269.817,4109773100
2007-11-16,5273.082,5335.513,5224.313,5316.274,3738733100
2007-11-15,5391.017,5453.74,5338.905,5365.267,4781941900
2007-11-14,5246.574,5414.609,5165.063,5412.694,5099288000
2007-11-13,5239.343,5311.698,5085.444,5158.118,4923731600
2007-11-12,5181.175,5250.085,5032.578,5187.735,5258270300
2007-11-09,5276.008,5382.697,5217.629,5315.54,4734126200
2007-11-08,5559.151,5559.151,5328.201,5330.023,4892466200
2007-11-07,5565.648,5610.953,5469.761,5601.783,4273032800
2007-11-06,5593.347,5649.752,5510.161,5536.569,4506803900
2007-11-05,5748.176,5787.228,5603.47,5634.452,6413259700
2007-11-02,5812.465,5860.594,5740.403,5777.809,5954159600
2007-11-01,5978.939,6005.131,5912.502,5914.285,6488510300
2007-10-31,5984.713,6002.118,5871.48,5954.765,7102956400
2007-10-30,5769.203,5899.65,5701.337,5897.193,5427882000
2007-10-29,5641.983,5750.254,5617.976,5747.997,5016440200
2007-10-26,5498.858,5628.834,5462.013,5589.631,5151917500
2007-10-25,5794.223,5819.884,5546.041,5562.394,7171444800
2007-10-24,5804.015,5906.695,5793.557,5843.109,6029283100
2007-10-23,5660.066,5776.016,5574.84,5773.387,5845396800
2007-10-22,5742.791,5804.836,5654.907,5667.332,5443367400
2007-10-19,5869.124,5932.11,5766.861,5818.047,5522489200
2007-10-18,6031.916,6055.473,5804.973,5825.282,6980542500
2007-10-17,6057.428,6088.892,5982.203,6036.281,7131258800
2007-10-16,6056.946,6124.044,6040.713,6092.057,8815215900
2007-10-15,5934.775,6039.042,5866.131,6030.086,9870744200
2007-10-12,5950.902,5959.364,5658.812,5903.264,11914843200
2007-10-11,5798.386,5914.772,5755.99,5913.23,9470965700
2007-10-10,5742.648,5860.859,5727.238,5771.464,9244534400
2007-10-09,5678.913,5725.407,5628.35,5715.892,8328903000
2007-10-08,5683.31,5729.963,5620.0,5692.755,9598308300
2007-09-28,5461.58,5560.417,5461.58,5552.301,8063128500
2007-09-27,5338.108,5411.189,5306.823,5409.403,5888430000
2007-09-26,5407.829,5463.899,5320.02,5338.52,6360858500
2007-09-25,5500.269,5509.234,5396.482,5425.88,9650957900
2007-09-24,5469.837,5506.064,5404.419,5485.013,8179847100
2007-09-21,5482.507,5489.074,5363.347,5454.674,9283880900
2007-09-20,5408.484,5482.425,5396.109,5470.065,8654720500
2007-09-19,5439.018,5447.36,5336.07,5395.265,8972550000
2007-09-18,5446.732,5458.578,5339.917,5425.208,10269099400
2007-09-17,5309.057,5427.171,5307.774,5421.392,10563860900
2007-09-14,5290.256,5324.439,5201.854,5312.182,9467391200
2007-09-13,5193.409,5276.771,5178.871,5273.592,8655021600
2007-09-12,5092.576,5192.302,5025.336,5172.627,9705885500
2007-09-11,5362.941,5395.038,5093.923,5113.968,11005526200
2007-09-10,5208.318,5356.856,5169.905,5355.287,10236823500
2007-09-07,5381.186,5405.358,5269.25,5277.176,11984102900
2007-09-06,5336.669,5412.319,5314.337,5393.66,10698796600
2007-09-05,5296.07,5337.929,5223.67,5310.716,9624062400
2007-09-04,5333.4,5357.926,5264.996,5294.045,12042636800
2007-09-03,5257.777,5327.538,5257.777,5321.055,12577964900
2007-08-31,5184.091,5235.157,5158.368,5218.825,10355626100
2007-08-30,5144.111,5186.526,5109.662,5167.884,10121058400
2007-08-29,5147.713,5204.526,5063.412,5109.427,10082413900
2007-08-28,5134.141,5209.507,5058.446,5194.689,10543673900
2007-08-27,5144.824,5192.061,5092.076,5150.118,11615424400
2007-08-24,5070.651,5125.359,5052.241,5107.668,10899563600
2007-08-23,5002.841,5050.383,4968.327,5032.494,9930942800
2007-08-22,4876.345,4999.195,4861.271,4980.075,10811093800
2007-08-21,4944.214,4982.981,4917.821,4955.207,10420410900
2007-08-20,4773.832,4906.003,4758.397,4904.855,9915293700
2007-08-17,4733.137,4814.369,4646.433,4656.574,9115904800
2007-08-16,4845.016,4845.016,4710.31,4765.448,9053841100
2007-08-15,4875.511,4916.31,4762.718,4869.883,9050967500
2007-08-14,4820.15,4876.851,4789.895,4872.785,8856820800
2007-08-13,4768.619,4872.548,4728.892,4820.064,11418471400
2007-08-10,4745.181,4769.619,4640.766,4749.369,10186705800
2007-08-09,4658.592,4768.886,4658.592,4754.095,9766019800
2007-08-08,4614.586,4711.316,4568.695,4663.162,11890916300
2007-08-07,4642.01,4687.435,4581.294,4651.225,11618108500
2007-08-06,4600.118,4629.968,4564.313,4628.108,11170797900
2007-08-03,4440.976,4562.688,4438.963,4560.774,11511667200
2007-08-02,4316.567,4431.85,4290.809,4407.73,9827857800
2007-08-01,4488.774,4502.296,4284.871,4300.563,12629287400
2007-07-31,4432.265,4476.626,4379.199,4471.032,10856141000
2007-07-30,4348.607,4450.188,4345.793,4440.769,11258976800
2007-07-27,4315.373,4357.343,4268.788,4345.357,10024581300
2007-07-26,4347.778,4371.512,4304.193,4346.458,9921066900
2007-07-25,4212.95,4325.378,4212.23,4323.966,9395004300
2007-07-24,4238.32,4284.829,4192.72,4210.329,11098925200
2007-07-23,4091.242,4220.322,4091.242,4213.361,12166896400
2007-07-20,3918.409,4062.116,3918.409,4058.853,8311064600
2007-07-19,3918.539,3947.33,3887.589,3912.941,4873759500
2007-07-18,3880.852,3971.61,3861.907,3930.06,6287183400
2007-07-17,3809.558,3919.777,3767.222,3896.191,4871222300
2007-07-16,3920.653,3931.868,3820.574,3821.916,4761528000
2007-07-13,3920.827,3935.506,3878.184,3914.395,4602447100
2007-07-12,3874.039,3925.604,3861.037,3915.991,5515836300
2007-07-11,3837.796,3879.292,3812.138,3865.723,5135388000
2007-07-10,3895.909,3929.416,3841.801,3853.021,7656333400
2007-07-09,3809.67,3900.904,3782.733,3883.216,8348053900
2007-07-06,3599.818,3785.346,3563.544,3781.348,8073724100
2007-07-05,3769.639,3778.399,3614.531,3615.872,6340593600
2007-07-04,3906.012,3916.475,3800.275,3816.165,5647477700
2007-07-03,3854.716,3906.761,3821.463,3899.724,6974921700
2007-07-02,3800.233,3859.861,3724.187,3836.294,7425406000
2007-06-29,3824.29,3919.345,3779.813,3820.703,8609998500
2007-06-28,4080.194,4113.283,3912.814,3914.204,9783161000
2007-06-27,3985.716,4090.715,3948.287,4078.599,9511348100
2007-06-26,3863.248,3976.191,3818.853,3973.371,9381746900
2007-06-25,4102.787,4131.13,3912.422,3941.081,10160665500
2007-06-22,4230.967,4249.431,4024.489,4091.445,11969203700
2007-06-21,4170.894,4256.542,4147.054,4230.823,11291985600
2007-06-20,4269.455,4311.997,4164.275,4181.323,13521277500
2007-06-19,4247.745,4280.85,4209.575,4269.524,12458181400
2007-06-18,4195.391,4267.74,4193.314,4253.348,12897774800
2007-06-15,4085.656,4152.543,4067.357,4132.869,10866553200
2007-06-14,4162.207,4179.725,4085.785,4115.209,13838560400
2007-06-13,4110.742,4193.446,4102.041,4176.48,16694849900
2007-06-12,4011.679,4073.181,3910.001,4072.138,14947239800
2007-06-11,3942.005,4000.416,3930.74,3995.68,13384273900
2007-06-08,3900.027,3935.786,3852.045,3913.135,13587719200
2007-06-07,3787.702,3891.403,3779.5,3890.803,14236647500
2007-06-06,3781.375,3821.697,3682.794,3776.317,14587385200
2007-06-05,3564.433,3768.563,3404.146,3767.101,15713795900
2007-06-04,3981.817,3987.269,3659.089,3670.401,11485935700
2007-06-01,4120.628,4181.28,3966.977,4000.742,16093498500
2007-05-31,4006.28,4178.107,3858.04,4109.654,17311531200
2007-05-30,4087.405,4275.237,4015.512,4053.088,18559672900
2007-05-29,4288.98,4335.963,4262.024,4334.924,17209764200
2007-05-28,4221.578,4283.93,4215.243,4272.111,17861517400
2007-05-25,4133.192,4190.469,4111.262,4179.776,15419286000
2007-05-24,4188.677,4208.388,4089.385,4151.133,18098438800
2007-05-23,4125.426,4175.444,4093.915,4173.709,16139947800
2007-05-22,4091.143,4136.63,4086.825,4110.379,17356209000
2007-05-21,3902.347,4083.416,3892.975,4072.225,15617106200
2007-05-18,4041.39,4052.097,3999.165,4030.258,13075627400
2007-05-17,4002.485,4064.283,3982.995,4048.293,13927798800
2007-05-16,3890.809,3987.405,3845.227,3986.043,13171977400
2007-05-15,4055.834,4069.846,3891.363,3899.178,15667755300
2007-05-14,3970.661,4081.426,3940.358,4046.392,13932622100
2007-05-11,4024.422,4039.668,3949.368,4021.678,14063821000
2007-05-10,4021.422,4072.138,3991.477,4049.701,17111394000
2007-05-09,3961.103,4015.219,3875.384,4013.085,20839744900
2007-05-08,3937.938,3964.714,3901.326,3950.011,16056820000
2007-04-30,3784.272,3851.35,3759.48,3841.272,14652571300
2007-04-27,3788.748,3802.923,3720.596,3759.867,13217545600
2007-04-26,3766.476,3784.68,3732.601,3783.063,11725696800
2007-04-25,3708.571,3769.247,3653.989,3743.959,15176306100
2007-04-24,3736.154,3762.388,3689.134,3720.532,17438934100
2007-04-23,3615.789,3710.886,3615.789,3710.886,16349811600
2007-04-20,3460.904,3591.461,3460.904,3584.204,13888929200
2007-04-19,3610.024,3617.438,3358.93,3449.016,17272554100
2007-04-18,3614.678,3623.867,3564.23,3612.396,15048542400
2007-04-17,3611.63,3622.888,3510.498,3611.87,16066064600
2007-04-16,3523.217,3597.215,3523.217,3596.441,13103910100
2007-04-13,3537.22,3563.856,3504.161,3518.267,15069587600
2007-04-12,3503.227,3532.862,3488.077,3531.029,13538987900
2007-04-11,3454.417,3497.52,3428.782,3495.224,14757211400
2007-04-10,3405.233,3444.374,3351.105,3444.291,14780728400
2007-04-09,3333.422,3399.515,3333.262,3398.95,13731410400
2007-04-06,3287.684,3334.224,3273.855,3323.585,11964488100
2007-04-05,3286.163,3326.916,3259.626,3319.14,11452805100
2007-04-04,3295.976,3308.148,3266.559,3291.542,11261610700
2007-04-03,3265.676,3292.578,3251.523,3291.299,10860139100
2007-04-02,3196.587,3253.435,3196.587,3252.595,9735044600
2007-03-30,3178.496,3212.389,3157.03,3183.983,8942400600
2007-03-29,3179.803,3273.727,3176.526,3197.537,14953966100
2007-03-28,3140.68,3180.332,3052.078,3173.018,16726793900
2007-03-27,3126.025,3145.044,3103.779,3138.826,12457893100
2007-03-26,3083.938,3123.179,3069.473,3122.811,12266053700
2007-03-23,3071.808,3085.324,3008.154,3074.286,11868641700
2007-03-22,3080.602,3099.819,3059.381,3071.225,12606554500
2007-03-21,3042.098,3057.71,3020.949,3057.38,9919012700
2007-03-20,3024.781,3033.02,2998.804,3032.195,9276189000
2007-03-19,2864.256,3037.999,2852.858,3014.442,10997175200
2007-03-16,2964.094,2979.708,2899.032,2930.481,12268130800
2007-03-15,2905.976,2955.462,2905.976,2951.698,10174575400
2007-03-14,2933.679,2934.454,2868.807,2906.334,11373073900
2007-03-13,2958.096,2966.194,2932.234,2964.794,10718931600
2007-03-12,2945.923,2958.632,2904.744,2954.914,10154244400
2007-03-09,2934.493,2962.421,2891.814,2937.91,10713910500
2007-03-08,2904.185,2928.803,2871.464,2928.015,8895512300
2007-03-07,2851.747,2911.416,2849.648,2896.594,8791393000
2007-03-06,2776.167,2866.332,2756.961,2840.175,7704048600
2007-03-05,2827.675,2858.441,2723.065,2785.306,10691058400
2007-03-02,2792.941,2846.158,2777.796,2831.526,9394396500
2007-03-01,2877.203,2878.355,2760.912,2797.19,12736486000
2007-02-28,2734.595,2888.899,2732.884,2881.073,12147916800
2007-02-27,3048.829,3049.771,2763.395,2771.791,16137566300
2007-02-26,2999.086,3041.336,2960.745,3040.599,11205699200
2007-02-16,3018.18,3036.346,2975.827,2998.474,11792172200
2007-02-15,2923.666,2994.622,2923.666,2993.008,10883117700
2007-02-14,2836.819,2915.063,2823.382,2905.093,9404455500
2007-02-13,2819.138,2835.089,2801.313,2831.872,7900167100
2007-02-12,2729.836,2807.51,2728.783,2807.174,7900940300
2007-02-09,2741.48,2747.944,2704.365,2730.386,8087443800
2007-02-08,2725.14,2751.162,2691.268,2737.732,8843429500
2007-02-07,2688.96,2745.387,2681.329,2716.175,9488376400
2007-02-06,2612.839,2677.042,2541.525,2675.697,8662995000
2007-02-05,2658.074,2672.352,2610.331,2612.537,6922451200
2007-02-02,2791.49,2796.436,2666.862,2673.212,8544623600
2007-02-01,2744.814,2801.689,2706.291,2785.432,9344353100
2007-01-31,2926.075,2929.646,2766.747,2786.335,11426597000
2007-01-30,2959.398,2980.51,2901.762,2930.562,11193172100
2007-01-29,2897.254,2954.336,2885.861,2945.263,11206790600
2007-01-26,2805.956,2905.984,2720.827,2882.558,10959913100
2007-01-25,2946.504,2947.149,2853.822,2857.365,11719721500
2007-01-24,2955.424,2994.282,2927.721,2975.129,12205679000
2007-01-23,2964.687,2970.685,2851.919,2949.144,14279180300
2007-01-22,2857.896,2934.647,2857.896,2933.19,13857609000
2007-01-19,2761.886,2833.454,2761.886,2832.207,12206189400
2007-01-18,2760.944,2784.043,2679.705,2756.983,11231395600
2007-01-17,2828.401,2870.422,2742.588,2778.9,12737748000
2007-01-16,2818.663,2830.803,2757.205,2821.017,11117857400
2007-01-15,2660.07,2795.331,2658.879,2794.701,9176156100
2007-01-12,2745.321,2782.025,2652.578,2668.11,10730376800
2007-01-11,2819.367,2841.18,2763.886,2770.11,12159871700
2007-01-10,2838.113,2841.741,2770.988,2825.576,11176936500
2007-01-09,2711.049,2809.394,2691.36,2807.804,11075126700
2007-01-08,2621.068,2708.444,2620.625,2707.199,10681324400
2007-01-05,2668.577,2685.804,2617.019,2641.334,10615562500
2007-01-04,2728.188,2847.615,2684.818,2715.719,12015602100
2006-12-29,2585.417,2698.904,2585.417,2675.474,8676901200
2006-12-28,2538.952,2611.791,2530.331,2567.594,7871894100
2006-12-27,2478.063,2538.663,2461.071,2536.387,7211821800
2006-12-26,2437.854,2505.697,2424.936,2479.732,7226149200
2006-12-25,2350.128,2452.429,2350.128,2435.762,7393945000
2006-12-22,2334.273,2366.694,2321.922,2343.668,7048462000
2006-12-21,2372.464,2386.824,2339.909,2342.938,8318255100
2006-12-20,2356.262,2381.132,2332.927,2373.205,7829893500
2006-12-19,2342.18,2381.634,2315.985,2364.177,8705492800
2006-12-18,2277.282,2335.234,2277.282,2332.434,7825219300
2006-12-15,2255.24,2275.49,2241.199,2273.908,6061194900
2006-12-14,2226.001,2250.321,2212.905,2249.11,5843932000
2006-12-13,2224.429,2244.407,2195.639,2223.455,5749274900
2006-12-12,2189.694,2228.643,2180.37,2218.951,7019177600
2006-12-11,2085.058,2181.164,2084.267,2180.496,6267601700
2006-12-08,2133.355,2164.021,2090.403,2093.638,8088971900
2006-12-07,2152.594,2206.512,2145.788,2156.75,9927876600
2006-12-06,2175.379,2192.899,2097.417,2156.604,10434780700
2006-12-05,2167.363,2195.529,2159.323,2173.285,8815717100
2006-12-04,2103.817,2164.585,2100.559,2161.648,8723279000
2006-12-01,2106.295,2112.576,2087.601,2102.049,7617896400
2006-11-30,2058.77,2102.057,2058.77,2099.289,7277973100
2006-11-29,2005.987,2059.728,1992.538,2054.091,5600228000
2006-11-28,2042.379,2051.49,2016.473,2038.721,5507063800
2006-11-27,2042.193,2049.539,2022.378,2047.277,5784003100
2006-11-24,2051.471,2057.911,2022.625,2050.812,6123208000
2006-11-23,2045.081,2071.235,2042.151,2062.363,6072194500
2006-11-22,2031.297,2062.804,2010.792,2041.355,6488166900
2006-11-21,2013.067,2037.738,1988.926,2037.552,5389407600
2006-11-20,1977.529,2018.004,1977.529,2017.279,5914690100
2006-11-17,1934.637,1972.607,1925.149,1971.793,4941874000
2006-11-16,1930.926,1976.046,1926.724,1941.547,6398356600
2006-11-15,1888.539,1923.139,1878.695,1922.935,4668244100
2006-11-14,1868.173,1888.432,1841.823,1888.239,4318802800
2006-11-13,1878.704,1905.897,1852.102,1863.765,5001672900
2006-11-10,1896.929,1920.184,1870.96,1883.347,6280942700
2006-11-09,1860.954,1899.097,1858.595,1896.482,4409618200
2006-11-08,1885.855,1886.256,1865.223,1866.817,3777045400
2006-11-07,1889.534,1897.41,1862.932,1889.53,5484907400
2006-11-06,1853.186,1886.519,1846.011,1886.307,4954451700
2006-11-03,1851.404,1873.664,1850.151,1866.362,4986072000
2006-11-02,1856.921,1857.145,1834.844,1851.314,5174172500
2006-11-01,1838.68,1855.887,1833.201,1855.713,4778352600
2006-10-31,1811.469,1839.318,1811.469,1837.993,4655713500
2006-10-30,1804.367,1815.612,1788.287,1809.656,4533594400
2006-10-27,1836.214,1842.73,1803.215,1807.175,7374892300
2006-10-26,1804.893,1816.762,1791.947,1810.646,4873708200
2006-10-25,1807.03,1825.609,1789.905,1806.646,4451225900
2006-10-24,1756.457,1805.273,1756.457,1805.181,3991120600
2006-10-23,1789.645,1797.427,1753.494,1759.394,4444108500
2006-10-20,1792.6,1801.334,1786.344,1790.364,4146159900
