USERID,最近一次消费间隔,年消费次数,年消费金额,R,F,M,RFM,Label
122032,514,1,49.0,5,1,2,512,重要价值客户
72961,514,1,49.0,5,1,2,512,重要价值客户
86133,514,1,48.0,5,1,2,512,重要价值客户
126909,470,2,293.9,5,2,3,523,重要价值客户
126358,514,1,39.0,5,1,2,512,重要价值客户
121897,514,1,39.0,5,1,2,512,重要价值客户
102051,468,2,268.0,5,2,3,523,重要价值客户
127263,463,2,147.0,5,2,3,523,重要价值客户
149870,514,1,39.0,5,1,2,512,重要价值客户
155632,514,1,33.9,5,1,2,512,重要价值客户
134182,514,1,29.9,5,1,2,512,重要价值客户
59757,514,1,29.9,5,1,2,512,重要价值客户
123789,514,1,29.0,5,1,2,512,重要价值客户
137241,514,1,29.0,5,1,2,512,重要价值客户
57030,514,1,29.0,5,1,2,512,重要价值客户
104244,514,1,24.0,5,1,2,512,重要价值客户
143248,514,1,22.0,5,1,2,512,重要价值客户
162246,514,1,21.9,5,1,2,512,重要价值客户
87901,514,1,20.0,5,1,2,512,重要价值客户
99220,514,1,19.9,5,1,2,512,重要价值客户
160792,514,1,19.9,5,1,2,512,重要价值客户
63955,514,1,19.0,5,1,2,512,重要价值客户
106037,514,1,18.2,5,1,2,512,重要价值客户
107244,514,1,18.0,5,1,2,512,重要价值客户
59678,514,1,15.5,5,1,2,512,重要价值客户
61286,514,1,15.0,5,1,2,512,重要价值客户
126362,514,1,13.9,5,1,1,511,重要价值客户
127966,514,1,13.8,5,1,1,511,重要价值客户
147873,514,1,12.9,5,1,1,511,重要价值客户
100448,514,1,12.9,5,1,1,511,重要价值客户
104515,514,1,12.5,5,1,1,511,重要价值客户
109417,514,1,11.9,5,1,1,511,重要价值客户
126529,514,1,11.0,5,1,1,511,重要价值客户
65139,514,1,10.9,5,1,1,511,重要价值客户
57356,514,1,9.9,5,1,1,511,重要价值客户
112270,514,1,9.9,5,1,1,511,重要价值客户
72591,514,1,9.9,5,1,1,511,重要价值客户
86649,461,2,47.9,5,2,2,522,重要价值客户
95390,514,1,9.9,5,1,1,511,重要价值客户
119036,514,1,9.9,5,1,1,511,重要价值客户
71625,514,1,9.9,5,1,1,511,重要价值客户
76412,514,1,9.9,5,1,1,511,重要价值客户
162713,457,2,2608.9,5,2,5,525,重要价值客户
130603,514,1,9.9,5,1,1,511,重要价值客户
65064,514,1,9.9,5,1,1,511,重要价值客户
164810,514,1,9.9,5,1,1,511,重要价值客户
75515,514,1,9.9,5,1,1,511,重要价值客户
151495,514,1,9.9,5,1,1,511,重要价值客户
80822,514,1,9.9,5,1,1,511,重要价值客户
85360,514,1,9.9,5,1,1,511,重要价值客户
97998,514,1,9.8,5,1,1,511,重要价值客户
86025,514,1,9.0,5,1,1,511,重要价值客户
81666,514,1,9.0,5,1,1,511,重要价值客户
58076,514,1,9.0,5,1,1,511,重要价值客户
101515,467,2,21.5,5,2,2,522,重要价值客户
87722,514,1,8.9,5,1,1,511,重要价值客户
97810,514,1,8.9,5,1,1,511,重要价值客户
142323,514,1,6.3,5,1,1,511,重要价值客户
55847,514,1,6.0,5,1,1,511,重要价值客户
67964,514,1,6.0,5,1,1,511,重要价值客户
62023,514,1,5.9,5,1,1,511,重要价值客户
115528,514,1,2.9,5,1,1,511,重要价值客户
84743,514,1,0.5,5,1,1,511,重要价值客户
105130,513,1,7388.0,5,1,5,515,重要价值客户
125856,464,2,5398.0,5,2,5,525,重要价值客户
148821,513,1,3999.0,5,1,5,515,重要价值客户
104492,513,1,3999.0,5,1,5,515,重要价值客户
82798,513,1,3999.0,5,1,5,515,重要价值客户
104047,513,1,3999.0,5,1,5,515,重要价值客户
108001,513,1,3899.0,5,1,5,515,重要价值客户
130907,513,1,3799.0,5,1,5,515,重要价值客户
77571,513,1,3749.0,5,1,5,515,重要价值客户
102792,513,1,3444.0,5,1,5,515,重要价值客户
151595,513,1,3386.0,5,1,5,515,重要价值客户
95071,513,1,3299.0,5,1,5,515,重要价值客户
86531,513,1,3299.0,5,1,5,515,重要价值客户
159433,496,2,3310.9,5,2,5,525,重要价值客户
126817,513,1,2990.0,5,1,5,515,重要价值客户
90760,513,1,2988.0,5,1,5,515,重要价值客户
79244,513,1,2888.0,5,1,5,515,重要价值客户
112538,513,1,2599.0,5,1,5,515,重要价值客户
84356,513,1,2588.0,5,1,5,515,重要价值客户
96079,513,1,2549.0,5,1,5,515,重要价值客户
67816,513,1,2499.0,5,1,5,515,重要价值客户
96259,513,1,2366.0,5,1,5,515,重要价值客户
100956,513,1,2366.0,5,1,5,515,重要价值客户
117811,513,1,2244.0,5,1,4,514,重要价值客户
149629,513,1,2099.0,5,1,4,514,重要价值客户
82632,513,1,1889.0,5,1,4,514,重要价值客户
57006,513,1,1849.0,5,1,4,514,重要价值客户
73148,513,1,1699.0,5,1,4,514,重要价值客户
61399,513,1,1599.0,5,1,4,514,重要价值客户
95661,513,1,1388.0,5,1,4,514,重要价值客户
124712,513,1,999.0,5,1,4,514,重要价值客户
131149,513,1,799.0,5,1,4,514,重要价值客户
55717,513,1,699.0,5,1,4,514,重要价值客户
79084,513,1,649.0,5,1,4,514,重要价值客户
67276,513,1,499.0,5,1,4,514,重要价值客户
151537,513,1,466.0,5,1,4,514,重要价值客户
118403,513,1,399.0,5,1,4,514,重要价值客户
116416,513,1,358.0,5,1,4,514,重要价值客户
80432,513,1,348.0,5,1,4,514,重要价值客户
53505,513,1,329.0,5,1,4,514,重要价值客户
141991,513,1,299.0,5,1,3,513,重要价值客户
138275,513,1,299.0,5,1,3,513,重要价值客户
85423,513,1,279.0,5,1,3,513,重要价值客户
104120,513,1,278.0,5,1,3,513,重要价值客户
61022,513,1,269.0,5,1,3,513,重要价值客户
142060,504,2,238.9,5,2,3,523,重要价值客户
143599,513,1,228.0,5,1,3,513,重要价值客户
149120,513,1,199.0,5,1,3,513,重要价值客户
67230,513,1,199.0,5,1,3,513,重要价值客户
155380,513,1,199.0,5,1,3,513,重要价值客户
73053,513,1,199.0,5,1,3,513,重要价值客户
128918,513,1,189.0,5,1,3,513,重要价值客户
64997,513,1,178.0,5,1,3,513,重要价值客户
144557,513,1,169.0,5,1,3,513,重要价值客户
76726,513,1,159.0,5,1,3,513,重要价值客户
74681,513,1,119.0,5,1,3,513,重要价值客户
72191,512,2,5517.0,5,2,5,525,重要价值客户
127134,513,1,109.0,5,1,3,513,重要价值客户
133496,513,1,105.0,5,1,3,513,重要价值客户
153437,513,1,99.0,5,1,3,513,重要价值客户
95118,513,1,98.0,5,1,3,513,重要价值客户
70980,513,1,98.0,5,1,3,513,重要价值客户
117406,513,1,89.0,5,1,3,513,重要价值客户
128440,513,1,89.0,5,1,3,513,重要价值客户
57599,513,1,89.0,5,1,3,513,重要价值客户
68372,513,1,79.0,5,1,3,513,重要价值客户
86844,513,1,79.0,5,1,3,513,重要价值客户
127542,513,1,79.0,5,1,3,513,重要价值客户
69158,513,1,69.0,5,1,3,513,重要价值客户
133634,513,1,69.0,5,1,3,513,重要价值客户
54043,484,2,144.0,5,2,3,523,重要价值客户
130451,513,1,59.0,5,1,2,512,重要价值客户
161772,513,1,59.0,5,1,2,512,重要价值客户
147648,513,1,59.0,5,1,2,512,重要价值客户
71706,500,2,94.0,5,2,3,523,重要价值客户
158355,513,1,33.9,5,1,2,512,重要价值客户
61686,513,1,29.0,5,1,2,512,重要价值客户
142365,513,1,29.0,5,1,2,512,重要价值客户
158048,513,1,29.0,5,1,2,512,重要价值客户
156648,489,2,204.5,5,2,3,523,重要价值客户
61113,513,1,21.8,5,1,2,512,重要价值客户
61748,513,1,19.9,5,1,2,512,重要价值客户
101474,513,1,19.9,5,1,2,512,重要价值客户
123070,513,1,18.9,5,1,2,512,重要价值客户
58361,456,2,1907.8,5,2,4,524,重要价值客户
111688,513,1,17.5,5,1,2,512,重要价值客户
53261,513,1,14.7,5,1,1,511,重要价值客户
152462,513,1,13.2,5,1,1,511,重要价值客户
102596,513,1,11.9,5,1,1,511,重要价值客户
97183,513,1,9.9,5,1,1,511,重要价值客户
102565,513,1,9.9,5,1,1,511,重要价值客户
133434,458,2,208.9,5,2,3,523,重要价值客户
131475,513,1,9.9,5,1,1,511,重要价值客户
87146,484,2,16.8,5,2,2,522,重要价值客户
106990,513,1,9.9,5,1,1,511,重要价值客户
112735,513,1,9.9,5,1,1,511,重要价值客户
85849,513,1,9.9,5,1,1,511,重要价值客户
100941,492,2,12.8,5,2,1,521,重要价值客户
67306,513,1,9.9,5,1,1,511,重要价值客户
94272,513,1,9.9,5,1,1,511,重要价值客户
98008,513,1,9.9,5,1,1,511,重要价值客户
109754,513,1,9.8,5,1,1,511,重要价值客户
90191,513,1,9.8,5,1,1,511,重要价值客户
66455,513,1,9.0,5,1,1,511,重要价值客户
60668,513,1,9.0,5,1,1,511,重要价值客户
58462,513,1,8.9,5,1,1,511,重要价值客户
144572,513,1,8.9,5,1,1,511,重要价值客户
162373,513,1,8.5,5,1,1,511,重要价值客户
136106,513,1,8.5,5,1,1,511,重要价值客户
138836,513,1,6.9,5,1,1,511,重要价值客户
139438,513,1,6.8,5,1,1,511,重要价值客户
121517,513,1,6.3,5,1,1,511,重要价值客户
81532,513,1,6.0,5,1,1,511,重要价值客户
163118,480,2,18.0,5,2,2,522,重要价值客户
134669,513,1,6.0,5,1,1,511,重要价值客户
121436,512,1,7399.0,5,1,5,515,重要价值客户
135830,512,1,5299.0,5,1,5,515,重要价值客户
152703,512,1,4399.0,5,1,5,515,重要价值客户
123466,512,1,3999.0,5,1,5,515,重要价值客户
54641,512,1,3999.0,5,1,5,515,重要价值客户
81688,512,1,3948.0,5,1,5,515,重要价值客户
140772,512,1,3938.0,5,1,5,515,重要价值客户
95808,488,2,4598.0,5,2,5,525,重要价值客户
125304,512,1,3499.0,5,1,5,515,重要价值客户
60822,512,1,3499.0,5,1,5,515,重要价值客户
114298,512,1,3099.0,5,1,5,515,重要价值客户
149423,487,2,3012.0,5,2,5,525,重要价值客户
60146,509,2,2928.0,5,2,5,525,重要价值客户
141715,512,1,2799.0,5,1,5,515,重要价值客户
119969,512,1,2699.0,5,1,5,515,重要价值客户
101103,512,1,2599.0,5,1,5,515,重要价值客户
64242,512,1,2586.0,5,1,5,515,重要价值客户
164467,512,1,2366.0,5,1,5,515,重要价值客户
89714,512,1,2286.0,5,1,4,514,重要价值客户
108854,512,1,2160.0,5,1,4,514,重要价值客户
61838,512,1,1999.0,5,1,4,514,重要价值客户
147879,512,1,1988.0,5,1,4,514,重要价值客户
133580,512,1,1899.0,5,1,4,514,重要价值客户
155837,473,2,1766.0,5,2,4,524,重要价值客户
140054,512,1,1599.0,5,1,4,514,重要价值客户
96523,512,1,1488.0,5,1,4,514,重要价值客户
141968,512,1,1488.0,5,1,4,514,重要价值客户
66181,512,1,1399.0,5,1,4,514,重要价值客户
145779,512,1,1398.0,5,1,4,514,重要价值客户
117648,512,1,1198.0,5,1,4,514,重要价值客户
79599,512,1,849.0,5,1,4,514,重要价值客户
84068,512,1,699.0,5,1,4,514,重要价值客户
59564,512,1,546.0,5,1,4,514,重要价值客户
112961,512,1,528.0,5,1,4,514,重要价值客户
84577,512,1,499.0,5,1,4,514,重要价值客户
146226,512,1,476.0,5,1,4,514,重要价值客户
64712,512,1,469.0,5,1,4,514,重要价值客户
162207,512,1,289.0,5,1,3,513,重要价值客户
138876,512,1,279.0,5,1,3,513,重要价值客户
163121,512,1,239.0,5,1,3,513,重要价值客户
160034,505,2,228.9,5,2,3,523,重要价值客户
126908,512,1,199.0,5,1,3,513,重要价值客户
63302,512,1,199.0,5,1,3,513,重要价值客户
141434,512,1,199.0,5,1,3,513,重要价值客户
69456,512,1,199.0,5,1,3,513,重要价值客户
95767,512,1,179.0,5,1,3,513,重要价值客户
128512,512,1,179.0,5,1,3,513,重要价值客户
107303,512,1,109.0,5,1,3,513,重要价值客户
127067,512,1,109.0,5,1,3,513,重要价值客户
162097,512,1,99.0,5,1,3,513,重要价值客户
55351,512,1,89.9,5,1,3,513,重要价值客户
73241,479,2,96.9,5,2,3,523,重要价值客户
72378,512,1,79.0,5,1,3,513,重要价值客户
129094,512,1,78.0,5,1,3,513,重要价值客户
53114,512,1,69.0,5,1,3,513,重要价值客户
98508,512,1,68.0,5,1,3,513,重要价值客户
155180,512,1,59.0,5,1,2,512,重要价值客户
133744,512,1,59.0,5,1,2,512,重要价值客户
124647,512,1,59.0,5,1,2,512,重要价值客户
124345,486,2,144.0,5,2,3,523,重要价值客户
108202,512,1,49.0,5,1,2,512,重要价值客户
118169,512,1,49.0,5,1,2,512,重要价值客户
71550,512,1,49.0,5,1,2,512,重要价值客户
80160,512,1,41.0,5,1,2,512,重要价值客户
144179,512,1,39.0,5,1,2,512,重要价值客户
165076,512,1,39.0,5,1,2,512,重要价值客户
94746,512,1,39.0,5,1,2,512,重要价值客户
126803,512,1,39.0,5,1,2,512,重要价值客户
119034,497,2,338.0,5,2,4,524,重要价值客户
126039,512,1,38.0,5,1,2,512,重要价值客户
110468,512,1,33.9,5,1,2,512,重要价值客户
86560,512,1,29.9,5,1,2,512,重要价值客户
136493,512,1,29.0,5,1,2,512,重要价值客户
122923,512,1,21.6,5,1,2,512,重要价值客户
119843,512,1,19.9,5,1,2,512,重要价值客户
141129,512,1,19.9,5,1,2,512,重要价值客户
97670,512,1,19.9,5,1,2,512,重要价值客户
97468,512,1,19.9,5,1,2,512,重要价值客户
104855,512,1,19.9,5,1,2,512,重要价值客户
138432,512,1,19.9,5,1,2,512,重要价值客户
80132,512,1,19.6,5,1,2,512,重要价值客户
65376,512,1,19.0,5,1,2,512,重要价值客户
92568,458,2,167.2,5,2,3,523,重要价值客户
126841,512,1,17.5,5,1,2,512,重要价值客户
66178,512,1,17.0,5,1,2,512,重要价值客户
67405,512,1,14.9,5,1,1,511,重要价值客户
76103,512,1,14.0,5,1,1,511,重要价值客户
70120,512,1,13.9,5,1,1,511,重要价值客户
133264,512,1,13.9,5,1,1,511,重要价值客户
109548,512,1,12.9,5,1,1,511,重要价值客户
152684,512,1,12.9,5,1,1,511,重要价值客户
52130,512,1,12.9,5,1,1,511,重要价值客户
83182,512,1,12.5,5,1,1,511,重要价值客户
84145,512,1,12.0,5,1,1,511,重要价值客户
54701,480,2,5011.0,5,2,5,525,重要价值客户
53294,509,2,120.9,5,2,3,523,重要价值客户
70208,512,1,11.9,5,1,1,511,重要价值客户
96216,512,1,11.9,5,1,1,511,重要价值客户
64384,512,1,11.0,5,1,1,511,重要价值客户
120512,512,1,9.9,5,1,1,511,重要价值客户
72244,512,1,9.9,5,1,1,511,重要价值客户
113486,512,1,9.9,5,1,1,511,重要价值客户
119837,512,1,9.9,5,1,1,511,重要价值客户
154614,488,2,77.9,5,2,3,523,重要价值客户
113025,512,1,9.9,5,1,1,511,重要价值客户
79321,512,1,9.9,5,1,1,511,重要价值客户
116771,512,1,9.9,5,1,1,511,重要价值客户
152603,512,1,9.9,5,1,1,511,重要价值客户
77653,512,1,9.9,5,1,1,511,重要价值客户
164906,512,1,9.8,5,1,1,511,重要价值客户
156173,512,1,9.8,5,1,1,511,重要价值客户
128390,512,1,9.0,5,1,1,511,重要价值客户
159432,512,1,6.9,5,1,1,511,重要价值客户
96371,512,1,6.9,5,1,1,511,重要价值客户
82744,512,1,6.8,5,1,1,511,重要价值客户
131131,512,1,6.8,5,1,1,511,重要价值客户
129539,501,2,2494.8,5,2,5,525,重要价值客户
84744,500,2,20.0,5,2,2,522,重要价值客户
94190,512,1,6.0,5,1,1,511,重要价值客户
58711,512,1,6.0,5,1,1,511,重要价值客户
73380,512,1,6.0,5,1,1,511,重要价值客户
89703,512,1,5.9,5,1,1,511,重要价值客户
108746,512,1,2.9,5,1,1,511,重要价值客户
111762,511,1,5299.0,5,1,5,515,重要价值客户
133797,511,1,4599.0,5,1,5,515,重要价值客户
93528,511,1,3999.0,5,1,5,515,重要价值客户
57418,511,1,3999.0,5,1,5,515,重要价值客户
106146,511,1,3948.0,5,1,5,515,重要价值客户
109907,511,1,3899.0,5,1,5,515,重要价值客户
137131,511,1,3599.0,5,1,5,515,重要价值客户
53924,511,1,3599.0,5,1,5,515,重要价值客户
113846,511,1,3499.0,5,1,5,515,重要价值客户
115075,511,1,3344.0,5,1,5,515,重要价值客户
64527,511,1,3199.0,5,1,5,515,重要价值客户
53642,492,2,3467.0,5,2,5,525,重要价值客户
74554,511,1,3099.0,5,1,5,515,重要价值客户
55160,511,1,2999.0,5,1,5,515,重要价值客户
141624,511,1,2988.0,5,1,5,515,重要价值客户
51747,511,1,2799.0,5,1,5,515,重要价值客户
141307,473,2,2605.9,5,2,5,525,重要价值客户
161452,511,1,2244.0,5,1,4,514,重要价值客户
105752,477,2,2597.0,5,2,5,525,重要价值客户
66062,511,1,2199.0,5,1,4,514,重要价值客户
74876,511,1,2199.0,5,1,4,514,重要价值客户
105972,511,1,2099.0,5,1,4,514,重要价值客户
157640,511,1,1979.0,5,1,4,514,重要价值客户
117296,511,1,1899.0,5,1,4,514,重要价值客户
55854,472,2,2447.0,5,2,5,525,重要价值客户
136671,511,1,1888.0,5,1,4,514,重要价值客户
132571,511,1,1599.0,5,1,4,514,重要价值客户
142301,511,1,1549.0,5,1,4,514,重要价值客户
62302,511,1,1499.0,5,1,4,514,重要价值客户
136110,511,1,999.0,5,1,4,514,重要价值客户
106400,511,1,999.0,5,1,4,514,重要价值客户
130747,511,1,989.0,5,1,4,514,重要价值客户
85323,511,1,759.0,5,1,4,514,重要价值客户
154449,511,1,699.0,5,1,4,514,重要价值客户
163513,511,1,399.0,5,1,4,514,重要价值客户
153593,511,1,399.0,5,1,4,514,重要价值客户
93946,511,1,399.0,5,1,4,514,重要价值客户
77498,511,1,299.0,5,1,3,513,重要价值客户
62642,511,1,299.0,5,1,3,513,重要价值客户
128348,511,1,239.0,5,1,3,513,重要价值客户
129378,511,1,199.0,5,1,3,513,重要价值客户
121462,511,1,199.0,5,1,3,513,重要价值客户
135778,511,1,199.0,5,1,3,513,重要价值客户
163545,511,1,198.0,5,1,3,513,重要价值客户
147205,511,1,189.0,5,1,3,513,重要价值客户
132097,511,1,179.0,5,1,3,513,重要价值客户
155047,511,1,158.0,5,1,3,513,重要价值客户
84031,511,1,119.0,5,1,3,513,重要价值客户
125478,511,1,109.9,5,1,3,513,重要价值客户
162386,511,1,106.0,5,1,3,513,重要价值客户
69732,511,1,106.0,5,1,3,513,重要价值客户
120709,472,2,3898.0,5,2,5,525,重要价值客户
65297,511,1,98.0,5,1,3,513,重要价值客户
123753,511,1,89.0,5,1,3,513,重要价值客户
53487,511,1,83.0,5,1,3,513,重要价值客户
115462,511,1,79.0,5,1,3,513,重要价值客户
73393,511,1,79.0,5,1,3,513,重要价值客户
75651,476,2,88.9,5,2,3,523,重要价值客户
78718,511,1,59.0,5,1,2,512,重要价值客户
84312,511,1,59.0,5,1,2,512,重要价值客户
160512,511,1,59.0,5,1,2,512,重要价值客户
93701,511,1,59.0,5,1,2,512,重要价值客户
88359,511,1,55.0,5,1,2,512,重要价值客户
58476,511,1,55.0,5,1,2,512,重要价值客户
135684,511,1,51.8,5,1,2,512,重要价值客户
108339,511,1,49.0,5,1,2,512,重要价值客户
71244,511,1,49.0,5,1,2,512,重要价值客户
136164,511,1,39.0,5,1,2,512,重要价值客户
158597,511,1,39.0,5,1,2,512,重要价值客户
96314,508,2,44.8,5,2,2,522,重要价值客户
92931,511,1,33.9,5,1,2,512,重要价值客户
81060,511,1,21.9,5,1,2,512,重要价值客户
87344,511,1,21.9,5,1,2,512,重要价值客户
59030,511,1,21.0,5,1,2,512,重要价值客户
147294,511,1,19.9,5,1,2,512,重要价值客户
90659,511,1,19.9,5,1,2,512,重要价值客户
63769,511,1,19.0,5,1,2,512,重要价值客户
116837,511,1,18.0,5,1,2,512,重要价值客户
56730,511,1,17.9,5,1,2,512,重要价值客户
161327,511,1,16.5,5,1,2,512,重要价值客户
107790,511,1,15.0,5,1,2,512,重要价值客户
112916,511,1,13.9,5,1,1,511,重要价值客户
104125,511,1,13.9,5,1,1,511,重要价值客户
71529,511,1,13.0,5,1,1,511,重要价值客户
56863,511,1,12.0,5,1,1,511,重要价值客户
63329,511,1,11.9,5,1,1,511,重要价值客户
143368,511,1,11.9,5,1,1,511,重要价值客户
62593,511,1,11.9,5,1,1,511,重要价值客户
155238,511,1,11.9,5,1,1,511,重要价值客户
88494,511,1,11.9,5,1,1,511,重要价值客户
53123,511,1,10.9,5,1,1,511,重要价值客户
133733,511,1,9.9,5,1,1,511,重要价值客户
